status;type;price;create_date;event_date;tipster_id;club_1;flag_1;club_2;flag_2;bet_on;league;description;content;cover;selection;selection_num;odds;stake;profit;tip_result;match_result
1;0;0;17.08.13;17.08.13;Mantis;Platanias;gr;Veria FC;gr;Platanias;Greek SL;;"In their first season in the Greek primera division, Platanias comfortably renewed tickets for another one year. The team was reigforced, with players and manager Marinos Ouzounidis. Platanias had a very good preseason and even though offensively they still need some work, they seem fully prepared for kick off.

On the other hand, Veroia was saved in the last day in the latter campaign and avoid relegation was a great achievment! This season it will be a miracle as long as the team lost many players and those who came didn't shown anything until now. The preparation left mixed feelings with the good defensive functionality as the most positive outcome.

Last year Veroia saved their asses by winning Platanias in the last day of the season. The game was rather 'fixed' but the final score 5-0 was too harsh for Platanias who are now searching for revence. Platanias is the better team here, they have 'high official friends' in the association and asuming that the last season game was a fixed up, this may be pay back time. All these could give us a shot in the home win.";;0;-0,5;2;7;-7,00;3;
1;0;0;17.08.13;17.08.13;Mantis;Valladolid;es;Athletic;es;Athletic;Spain La Liga;;"Valladolid can not count on two important players during the latter campaign, forwards Larsson and holding midfielder Víctor Pérez. JIM is set to field a lineup which is very much the same like last season.

Squad: not announced yet

Possible XI: Jaime or Mariño - Rukavina, Valiente, Rueda, Peña - Álvaro Rubio, Sastre - Omar, Óscar, Ebert - Javi Guerra.

Ernesto Valverde can not count ok striker Aduriz and defender San Jose. Kike Sola will replace Aduriz up frond and this looks pretty nice for Athletic as long as Aduriz had lost his form in the last quarter of the last season. Sola is faster too, so the tough pucela defense will be tested.

Possible XI: Iago Herrerín - Iraola, Laporte, Gurpegui, Saborit - Iturraspe, Beñat, Herrera – Susaeta, Muniain, Kike Sola

Squad: Iraizoz y Herrerín y los jugadores de campo Toquero, Laporte, Morán, Beñat, Iturraspe, Kike Sola, De Marcos, Ibai, Susaeta, Iraola, Gurpegui, Muniain, Herrera, Saborit, Ekiza y Balenziaga.";;0;0;2,01;6;6,06;2;
1;0;0;18.09.13;18.09.13;Mantis;Real;es;Betis;es;Betis;Spain La Liga;;"Real is the favorite to win the league, Ancelotti wants to start without letting any room for surprises, but this is only in theory. The truth is the both teams will play their best in the field in the opening day today. Real made an impressive preparation and their squad is even better than last season. Ancelotti is picking Casillas in the goal, Carvahal in the right back, Isco in the left wing, Modric-Khedira in the middle, CR7-Benzema upfrond.

Betis on the other hand have a completely new team this season. This has to do with some missings as long and with several departures of key players. Of course there are new players in, but they need to adopt the new system. Questions about key striker Ruben Castro FW*** who remains out. Only 45 players of the last team will step in Bernabeu today.";;0;-2,25;2;7;-7,00;3;
1;0;0;18.09.13;18.09.13;Mantis;Osasuna;es;Granada;es;Granada;Spain La Liga;;"This is a bet favored by the numbers. Osasuna may be the favorite because of the home ground but they do not have more than 50% possibilities to win. Both have missings but Granada have already built their squad and those who are set to leave are not included in the new team while Osasuna are obligated to live with a couple of key missings, especially Silva MD** and Nino FW** (6 months out). The new signing forwards, Nunez and Riera may be better in skills but they are definitely lacking experience. Riera coming from segunda and Nunez of unknown quality.

On the other hand Granada have some great guys to showoffensively. The 4 guys, El Arabi, Piti, Benitez and Brahimi  up front are of great pace and skills, they can destroy Osasuna's defense! Iturra and Yebda secure a solid middle line.";;0;0,5;1,93;7;6,51;2;
1;0;0;18.09.13;18.09.13;Mantis;Sevilla;es;Atletico;es;Atletico;Spain La Liga;;Sevilla produced  impressive results in the preseason, the Europa League game and Progorica included, and getting into the new campaign with their morale sky high. It looks like the departures of Negredo FW*** (25 mils), Navas WG*** (20mils) and Medel MD*** (13mils) didn't efect the team but today they are facing Atletico, one the champions league candidates! Sevilla sold players worth of 58 millions (!) who they will be able to compete Atletico who sold Falcao for 60 and bought David Villa just for 2? !!!!!!!!! So both took 58.000.000 cash but Atletico got a reall star in their team while Sevilla some decent but not at the same level players! Atletico is the fav here.;;0;0;1,91;7;6,37;2;
1;0;0;19.08.13;19.08.13;Mantis;Almeria;es;Villarreal;es;Villarreal;Spain La Liga;;"These two played last yeat in Vila-Real in the last day searching for the 2nd place in segunda and the straight promotion in La Liga. Villarreal was ok with a draw, Almeria was asking only for the win. Villarreal won the game and sent Almeria in playoffs where the Andalusians won the promotion. Just like they finished the last season, they start the new one. In a friendly game they played in neutral ground, Almeria won by 1-0 but Marcelino fielded Villarreal with many subtitutes.

Villarreal is a team with a much better squad and as I wrote in the season preview they are here to stay and most probably fight for a EL ticket. On the other hand Almeria will struggle and will play it to individual tough fights in order to win points. Of course they will be based in their ground. Both with a few missings, kind of notable but not important. Both possible Xis looks promising to offer offensive soccer but as long as it is an opening game the two rivals will be careful today avoiding to play open and risk anything. Anyway, Villarreal is my call here the game is 50%-50%.";;0;0;1,99;7;6,93;2;
1;0;0;20.08.13;20.08.13;Mantis;Lyon;es;Sociedad;es;BTS;CL;;"This is the first CL game for Sociedad in the last 10 years and it is of double importance because they were eliminated then in the round of '16' against Lyon! Prieto was they only one Txuri urdin player who was part of that team as a priomising youngster and now is the star of the team! Socieada won comfortably against Getafe on Saturday without even accelerating and they are fully ready for this game. Montanier who is now in France will definitely said a couple of hints and tips for his former assistant Arrasate who is now in charge. Key winger Griezmann who were rested against Getafe is the nod today. Berkara is also back to reigforce the middle line. Agirretxe FW**, Irfan FW and Mikel Gonzales DF** are out.

Lyon is doing a remarkable start in the new season! They won two ligue 1 games and two CL games against Grasshopers. Lyon have yound primising players and their only missings regarding the latter campaign are Lissadro (left), Gomis and Brain. First choice keeper Vercoutre is injured.

Lyon are too strong at home but Sociedad are experts in counter attacking. Goals should be scored from both. The Basques will search for at least one and odds on both to score are unexpectedly high.";;0;;2;6;-6,00;3;
1;0;0;21.08.13;21.08.13;Mantis;Atletico;es;Barcelona;es;Barcelona;SuperCup;;"This is the first leg of the Spanish Super Cup with cup winners Atletico hosting champions from Barcelona in the Vicenta Calderon. The return leg is following next week at the Camp Nou. Atletico and Barcelona opened the new La Liga season with victories, Barcelona humiliated Levante by 7-0 and Atletico slaped Sevilla away by 1-3. Diego Costa and Messi were the MVPs.

In Atletico there is David Villa who is searching to prove to his former club his worth. The game will be really important for him, but individual victories are risky for any team. Simeone will give him a starting up role today just like in Sevilla but Leo Baptistao will be waiting to grab the opportunity from the bench. No important missings for Atletico neither for Barcelona who's starting XI is a bit more complicated. Martino may field Neymar from the start and leave Xavi out, but it is quite possible to repeat the team that started against Levante with Neymar on the bench.

Who ever plays makes no big difference though. The changes Martino is trying to make in Barcelona's style are more important and at last, we can see the team playing in full power and not torturing the ball with eyes suffering tiki-taka small passes. Barcelona is playing more rapid offensively and with more players in the oppsite area, the side backs are getting straight in next to Messi.

Anyway, there is a second leg to be played next week, but odds on Barcelona are really nice today.";;0;-0,75;2;7;-7,00;3;
1;0;0;23.08.13;23.08.13;Mantis;Athletic;es;Osasuna;es;Athletic;Spain La Liga;;"This is a Basque derby and will be played in the Anoeta in San Sebastian because the Nuevo San Mames isn't still ready. 20.000 Bilbainos are expected to be in the stands of Real Sociedad's home ground to cheers Athletic in their first home win of the season. Athletic won in Valladolid in the opening day while Osasuna suffered a well deserved home defeat against Granada.

Athletic has striker Aduriz back in the team after the last one served his ban while keeper Iraizoz got injured so Herenin is steping in. This change was set to happen in the opening day because Iraizoz spend many days in the preseason injured and it is no secret that he is not the 'keeper' he were in the past years. So Athletic is in full power. Striker Kike Sola who came from Osasuna said that he will not celebrate a possible goal, but he will definitely have his chances tomorrow.

Osasuna will have a hard task this season in La Liga. They lost some players in the summer and the new signings are not at the same level. The first test wasn't positive against Granada and today Mendilibar is obligated to field a team without key attacking midfielder Miguel De las Cuevas  MD*** and winger Cejudo WG*. The good news is that Gato Silva MD** is available to organise the middle line. Miguel Flaño CB, Eneko Satrústegui DF, Lolo MD* and  Nino FW*, remain out.

Athletic is the favorite here and they should built on the away win in Valladolid.  Osasuna will try to win back the lost home points but there is a quality gap here in Athletic favor and it is up to them to decide the game. The ground is neutral but 20.000 of the fans will be their supporters and bearing in mind last leason's performances in San Mames, it sounds better for Athletic not to play there! Of course this had everything to do with Llorente. Now that he left, things will definitely get better in the home ground of Athletic.";;0;-0,75;2,01;7;7,07;2;
1;0;0;24.08.13;24.08.13;Mantis;Elche;es;Sociedad;es;Sociedad;Spain La Liga;;"Sociedad traveled in Elche without three new missings because of injury, Carlos Martínez DF*, Antoine Griezmann FW*** and Eñaut Zubikarai are out.. Moreover, Agirretxe FW**, Irfan FW and Mikel Gonzales DF** remain out with Enrique Royo GLK, Dani Estrada DF, Sangalli (?) and Markel Bergara MD* coming back in the squad.
Arrasate will mix his team again as he did against Getafe before the trip to Lyon. Ansotegi DF, Elustondo MD, Pardo MD* and Chory Castro  FW* are taking the nod today while new signing Granero MD** is also set to feature. So, despite the noumerous missings, Sociedad is about to be fielded with a quite competitive team today.

Bravo - Estrada, Iñigo Martínez, Ansotegi, De la Bella - Bergara, Elustondo, Xabi Prieto - Castro, Vela, Seferovic.

Elche on the other hand are newcomers, they are enthousiastic playing in front of their supporters in La Liga for the first time in the last 25 years, but the feelings in the opening day were not positive. They lost easy in Vallecas by 3-0. Today another experienced La Liga player is set to debutize in the starting XI, Javi Márquez MD** former Espanyol and Mallorca player. There are some missings and a player back but nothing important.

Elche are full of enthousiasm today but Real Sociedad is clearly the better team. Lyon's visit in Anoeta in four days obligates Arrasate to rotate but Real will field a quite competitive team. They are the favorite buts odds on Draw No Bet are low at the time being (1,76). Odds adjustments are expected to occurred during the day especially when the missings of Sociedad become known in public. I will take Sociedad (0) at 1,85.";;0;0;1,76;6;0,00;1;
1;0;0;25.08.13;25.08.13;Mantis;Betis;es;Celta;es;Betis;Spain La Liga;;"Betis performed really well in the opening day in Bernabeu and could have avoid the dying minutes defeat to Real Madrid, should their strikers were better in finishing in the first part. Betis got an early lead and could have made it 0-2. Their defense was great, their attacks were impressive. Today key striker Ruben Castro returns while Nosa and Jorge Molina got the call in the squad after suffering minor knocks recently.

Celta on the other hand succumped in a home draw to Espanyol. They got the lead by 2-0 but received twice in the second part and could have got another one in injury time. Most worrying is that Espanyol played really bad but instead of that they scored twice against Celta.

Betis in almost full power is the favorite here.";;0;-0,5;2;7;-7,00;3;
1;0;0;25.08.13;25.08.13;Mantis;Levante;es;Sevilla;es;Levante;Spain La Liga;;"Levante hosts Sevilla in a quite emotional game for Sevilla midfielder Iborra. He played 99 games in Levante, key player in the middle line in recent years, and just a week ago he was transferred to Sevilla! He is playing his No100 game in La Liga today and it is against his ex team! Another interesting fact is that Levante's manager Joaquin Caparros he has only won 3 times in 15 games playing against his former team.

He is set to field Levante with three midfielders in order to destroy Sevilla's creativity. Last minute missing of Diop is making his work more difficult. Looking at Levante's squad though you can find great offensive minded players such as  Rubén García, Xumetra, Pedro Ríos and Ivanschitz and the key today for Levante will be to play offensively. Anyway, Caparros is set to field three midfielders and the two will be Sergio Pinto and El Adoua and he is searching for the third.

Sevilla had an impressive preseason and three great EL games but when they had to play a strong team they suffered a home defeat to Atletico. This is another hard test and the greatest handicap for Sevilla is their poooooor on the road record. They didn't win a single away game the last season in La Liga! Cristoforo is a new addition, Iborra as well. Trochowski, Reyes and Pareja remain out.

When was the last time we bet on Sevilla away from their home? We regret it, I think it was in Getafe who were playing depleted through missings. Sevilla under Emery cannot win on the road, Levante despite the opening day desaster in Barcelona they were prepared very well and will make a hard rival today.";;0;0,25;2,01;7;3,54;2;
1;0;0;25.08.13;25.08.13;Mantis;Atletico;es;Rayo;es;Atletico;Spain La Liga;;Madrid mini derby with a clear favorite, Atleti. Simeone made it clear 'we are going for Rayo' leaving the return leg of the super cup out of discussion. Raul Garcia, Adrian and Thiago are back in the squad where there aren't any injuries or suspensions. Rayo traveled also in a full squadl. Jose Carlos, Castillo and Rodri are out, nothing important. Rayo won in the opening day against Elche by 3-0, they will lose now, what remains to be solved is the handicap. A two goals victory for Atletico is quite probable. Odds are much better now than yesterday.;;0;-1,25;1,9;6;5,40;2;
1;0;0;26.08.13;26.08.13;Mantis;Granada;es;Real Madrid;es;Granada;Spain La Liga;;"Lucas Alcaraz debutized in Granada with a win over Real Madrid last season and Granada hopes for a repeat today! Granada started with an away win in Osasuna confirming their quality and good state of form. Alcaraz have Riki FW** available while Siquera, who is already on his way out and didn't even take part in the preseason, makes no important missing.

On the other hand, Ancelotti can not count on Xabi Alonso MD***, Asier Illarramendi MD** and Sami Khedira MD* and as you can see there will be a few problems in controling the game in the middle and producing creative football.  Brazilean Casemiro MD from RM Castilla will start and most probably Isco will play behind his natural position.

Ladbrokes still offers +1,5 at 1,9 and I will take that bet. Granada is fielding an increadible offensive line composed by Brahimi, Benitez, Piti and El Arabi (or Riki) and have great alternatives coming from the bench, Riki (or El Arabi), Yegda, Buonannote. Real faced many problems in the opening day against Betis and they don't seem 100% ready for official start. The missings in middleline are important as well and this means that Real will not be 100% functionable.";;0;1,5;1,9;6;5,40;2;
1;0;0;30.08.13;30.08.13;Mantis;Rayo;es;Levante;es;Levante;Spain La Liga;;"Tough game in Vallecas, Rayo are eager to bounce back after losing by 5-0 in Atletico Madrid while Levante are searching for their first goal even though they are not looking too eager to score one. Levante was demolished in Barcelona in the opening day but didn't try enough hosting Sevilla last week. They got the goal-less draw in a game where Sevilla was also seemed ok with that.

It is not a secret that Joaquin Caparros, Levante's new manager, is keen on defensive tactics. Levante was already a tema hard to score against, they will become a tougher rival as time goes by. Of course in Barcelona they just... disappeared. Pape Diop MD** and Baba Diawara FW* debutize in the squad. The first was injured in the last games while Baba is a new signing from Sevilla. The other new signing Rémi Gomis MD remains unavailable.

Rayo lost key players in the summer but some new guys look quite promising to cover. They had a great opening game against Elche but Atletico was all over them last week to beat them by 5-0. Seba FW* from Sevilla and Ze Castro CB* from Deportivo are the new signings. Seba will help a lot offensively and he is set to feature today in the list (not announced yet).

I took Levante against Sevilla, I will trust them now as well. They showed good skills in the preseason and they do have quality guys especially upfrond. Odds offered for them are pretty nice to take the shot.";;0;0,5;2,19;6;7,14;2;
1;0;0;30.08.13;30.08.13;Mantis;Celta;es;Granada;es;Granada;Spain La Liga;;"Celta reached 4 points in the first two games while Granada comes one point less in three. Celta drew at home to Espanyol and won in Betis, while Granada won in Pamplona and lost at home to Real Madrid. So according to the stats Celta is the better team here and deserves the favoritism.

I only want to remind you that Celta almost lost the game to Espanyol at home against a team that didn't even reach their 30% and they miraculous won in Sevilla against a much better Betis side. In these two games they only created 15 scoring opportunities. On the other hand Granada created 21 scoring opportunities so far and they played against defensive minded Osasuna away and against Real Madrid at home. This is a much better achievement comparing the two rivals and I also want to remind you that Real Madrid won really hard by 0-1, with the players wasting time in the last minutes and Ancelotti going into defensive-minded changes ! More over Granada was denied two possible penalties...

Anyway, Lucas Alcaraz took the same squad as in the opening two games, leaving the new signings out. Recio MD*, Ighalo FW** and Foulquier joined Granada and there is no doubt they will help a lot but at the moment the team enjoys an excellent state of form and mister don't want to ruin anything.

Celta have to play without key holding midfielder Borja Oubiña through suspension. The team appealed against his sanction but it was rejected on Friday afternoon (a few minutes ago). Possible substitutes of Oubina are Fontás, Álex López, Levy Madinda and Javi Rey. Well, Fontas is a center back, Javi Rey is too young Alex Lopez is a winger and Madinda played in this position in the b' team and suffered to play his role. Oubina's missing will not be covered in my opinion.";;0;0,25;2;8;4,00;2;
1;0;0;01.09.13;01.09.13;Mantis;Espanyol;es;Betis;es;over;Spain La Liga;;"Espanyol have won 4 points until now and even though they were disappointed in the opening day against Celta in Vigo they were impressive last week hosting Valencia and beating them by 3-1. Betis on the other hand have lost both their opening games to Madrid against Real and at home to Celta.

I was set to take Betis here but after watching Espanyol performance against Valencia – amazing offensive game with many scoring opportunities mainly through crosses – and reading the news that Beti's key striker Ruben Castro FW*** and center back Paulau DF* are out, I am going to the over2.5.

Espanyol have great guys upfront, Pizzi, Sergio Garcia, Stuani and even Simao seems reborn this season, while Betis have also great offensive power – even without Castro – and the most important is that they can not defend properly. This cost them the home defeat to Celta and will most probably cause them huge difficulties in the Cornella El Prat today.";;0;2,5;2;6;-6,00;3;
1;0;0;01.09.13;01.09.13;Mantis;Sociedad;es;Atletico;es;Sociedad;Spain La Liga;;"Scoring against Atletico Madrid is really a hard task – and this is why odds on over2,5 are much higher than 2,0 points – but having Real Sociedad at home advantaged with ¼ ball it is an opportunity you can't  miss. Both teams are in full power, only Estrada out for the donostiarras and Demichelis out for Atletico ahead of his possible transfer to Pellegrini's City. Atletico made a fine start to the season with two wins over Sevilla and Rayo while Sosiedad won Getafe but with an eye on Lyon they succumbed in a away draw against Elche. History stats are on Atletico side who have three wins in a row in San Sebastian. Still, Real isn't any pushovers, they are in the CL group stages and the game is 50%-50%.
";;0;0,25;2;6;-6,00;3;
1;0;0;11.09.13;11.09.13;Mantis;Sabadell;es;Las Palmas;es;Sabadell;Copa;;Saba have a squad full of regulars and only a couple of guys are missing. There will definitely be some changes but the majority of the regular starters are included. On the other hand Las Palmas have a mixed squad and the coach tried a team with 9 changes yesterday in the training session preparing the today cup game. New signed Apono, Aranda, Masoud, Angel Lopez and Raul are set to debutize today and 3-4 of them are expected to start. They are great players no doubt about that but they are not 100% fit.;;0;-0,25;2;6;-6,00;3;
1;0;0;11.09.13;11.09.13;Mantis;Huelva;es;Sporting;es;Huelva;Copa;;Sporting traveled with numerous and important missings in Huelva who have yet to announce their squad and plans for the cup game. Senor Sergi Barguan only stated that there will be some changes and that he wants his team to go through the next round. Recre are strong at home and their squad is almost equal in quality. Who ever plays makes the same outcome. Recre played a very good game in the midweek and this is encouraging taking them today, while Sporting played an impressive game as well as in their opening three segunda games, but the numerous missings should effect them today.;;0;0;1,75;6;0,00;1;
1;0;0;11.09.13;11.09.13;Mantis;Cordoba;es;Deportivo;es;Cordoba;Copa;;Cordoba have an almost full squad, only two regulars were left out to take a rest and another one in injured. The rest of the squad is like usuall in the league. Depor on the other hand traveled without 6 of their 18 proffesional players with 5 of them really important. The 2 center backs Kaka, Insua, the playmaker Culio, and the wingers Arizmenti and Rudi are out. Some players from the B' and one from the C' team, got the call today.;;0;-0,5;2;6;-6,00;3;
1;0;0;14.09.13;14.09.13;Mantis;Atletico;es;Almeria;es;Atletico;Spain La Liga;;There is huge difference in quality here and even though Zenit is coming in the midweek Atletico have eyes only for Almeria. Simeone has proven in the past that he thinks every game seperately and this time it is Almeria who traveled without regular left back half  Dubarbier due to suspension. This is the first change for Almeria in the opening three games in La Liga. Atletico without  Cristian Rodríguez y Aranzubia, something that means full squad. Diego Costa is not playing in CL due to suspension so he will give it all today. We can trust the rojiblancos today. Full squad, excellent form and a reason for even higher morale ahead of the CL debut. Against Sociedad last week they were by far the better team in the field, while Almeria is nothing more than a newcomer in the division.;;0;-1,5;1,77;7;5,39;2;
1;0;0;14.09.13;14.09.13;Mantis;Levante;es;Sociedad;es;Sociedad;Spain La Liga;;"Levante was too lucky in the last game to escape with the three points from Vallecas while even though Sociedad was outplayed by Atletico Madrid they are much better in every aspect to Levante. Moreover, Sociedad have more defenders now available. Two weeks ago they had only two in their disposal!

Levante are without skilfull winger Rubén García while El Zar and  holidng midfielder Simao are out. Sociedad with Dani Estrada, Mikel González in the squad.  Jagoba Arrasate made it clear: “there no other game in our mind than Levante”. Sociedad hosts Shakhtar on Tuesday.

Sociedad have the upper hand here. The worst outcome for them should be the draw.";;0;0;1,75;6;0,00;1;
